ID,Answer
2581,金正恩的姑父、一度被視為北韓實際上的「二號人物」的前國防委員會副委員長張成澤
2582,特定場合而制
2583,公元10世紀
2584,1981年
2585,有「新臺北／臺北／北部新設之市」的涵義
2586,二氧化硫
2587,興十一年
2588,坑道
2589,臭氧層
2590,日本政府
2591,廣東籍
2592,羅馬帝國
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,賓州
2598,自由
2599,韓國
2600,不穩定性
2601,北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,哈德斯菲爾德的總教練赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南的軍事地位極重要，若取得濟南
2609,2016年
2610,印度國民軍士兵大審判
2611,榮休教宗
2612,美日領事機構
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,擁有領土主權
2618,1953年12月
2619,白[UNK]紀滅絕事件
2620,2008年1月27日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895年
2626,中華民國96年10月1日改為準直轄市，中華民國99年12月25日
2627,美茵河畔法蘭克福，是德國中西部的黑森邦
2628,昭陽湖
2629,拒絕投降
2630,帝益
2631,[UNK].[UNK]
2632,狄拉克
2633,失分
2634,鴉片戰爭
2635,特殊黨員
2636,中國文化
2637,蔡素玉
2638,加拿大
2639,工藝上的難度不獲好評
2640,鄧小平建設有中國特色社會主義理論」直接稱為「鄧小平理論
2641,2006年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法》
2646,中途公園
2647,駐越美軍
2648,郵票
2649,居民。在世紀的頭十年，幾乎沒有新的房屋建成，同時高房價
2650,1849年
2651,2016年9月30日
2652,效益主義的貢獻在於定性分析幸福
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,元弘之亂
2657,8月
2658,近代宗教
2659,暴雪
2660,第二次世界大戰
2661,歐洲人
2662,理論心理學
2663,西方墨點法
2664,136.03萬人
2665,唐朝
2666,戰鬥機
2667,克列孟梭
2668,240℃
2669,中共中央和中央人民政府人民革命軍事委員會
2670,中華民國
2671,創造台中大學生的就業機會
2672,1822年
2673,特瓦族
2674,百濟個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,多數私立中式學校都面對的問題
2679,運動
2680,耶穌會
2681,西塞羅
2682,[UNK]
2683,以農養工
2684,捷克斯洛伐克
2685,2012年
2686,忠孝橋
2687,母親
2688,1861年
2689,高崗
2690,1925年
2691,海水淡化
2692,大學文憑
2693,台灣小百岳
2694,爭議性
2695,1779年
2696,馬來西亞
2697,關心人類價值和環境品質的人本主義
2698,首爾塔洞公園
2699,接納蒙古人民共和國加入聯合國，中華民國未參加表決
2700,英國
2701,公開產品
2702,3%
2703,玉米
2704,普法戰爭
2705,什錦麵
2706,供給創造需求
2707,東歐
2708,79年
2709,陳誠
2710,阿爾比派
2711,鱸形目
2712,美軍
2713,農業方面，宋真宗時推行的占城稻
2714,不滿北條氏專制政權
2715,第二個用戶儲存頁面同一段落的編輯，之後當第一個用戶嘗試儲存網頁時
2716,約翰·福特
2717,昆明公交公司
2718,2010年
2719,古典主義風格
2720,開發獨裁體制
2721,2008年
2722,納粹黨
2723,國民政府
2724,威廉二世
2725,由福建閩南地區在二戰後移居台灣
2726,漢魏故城
2727,1980年代
2728,北洋政府五色旗
2729,威廉一世
2730,接收人造衛星
2731,1668號
2732,1702年
2733,降低因為鋼纜或者是滑輪等裝置失效導致失去控制的問題
2734,英國
2735,同盟國
2736,1944年
2737,臺灣國語
2738,
2739,河運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,歐陽玄
2744,耗資6億美元
2745,大韓帝國
2746,用於在郵件被寄出前，證明寄郵人已支付全部或部分傳遞費用
2747,第265任
2748,
2749,死亡
2750,40人
2751,阿拉瓦克印第安人
2752,發展區
2753,[UNK]集團
2754,
2755,12個
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1880年
2762,1637年
2763,1804年
2764,杜林
2765,1995年
2766,毛利家
2767,1850年
2768,尹伊桑
2769,拿破崙
2770,267年
2771,早年
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2010年
2776,《名人傳
2777,劉備
2778,傑斐遜·戴維斯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,制
2783,國民黨
2784,入學考試
2785,聯想到生物演化發生的機制
2786,斯拉夫化
2787,鄂圖曼
2788,1986年
2789,古代
2790,1946年11月8日
2791,制度性宗教
2792,心血管疾病
2793,中心
2794,元朝
2795,
2796,義大利戰爭
2797,1980年超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,羅禪征伐
2804,17世紀
2805,羅馬帝國
2806,《有關國軍參與海外派遣活動的法律案》
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,流音音位，只有少數種類的語言沒有流音
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學農學部
2816,19世紀
2817,信陽市
2818,地區邊界
2819,電腦介入飛控系統
2820,動物命名法
2821,2016年
2822,1789年
2823,西線方面，1235年窩闊台汗命朮赤長子拔都、貴由與蒙哥、速不台等第二代蒙古王子發起蒙古第二次西征，史稱拔都西征，總指揮
2824,國際動物命名法委員會
2825,裝瘋
2826,金靴獎
2827,齊格蒙特三世
2828,考古學
2829,莫哈梅·西亞德·巴雷
2830,萊茵河
2831,氧化亞氮
2832,批准教會內已經形成的共識」
2833,孫叔敖
2834,1387年馮勝、傅友德、藍玉等人發動第五次北伐，目標是攻占納哈出的金山
2835,稻米
2836,內燃機引擎
2837,銀熊獎
2838,近數年
2839,靜止心率
2840,中華人民共和國政府
2841,6座
2842,1989年
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
2846,第一波新政
2847,幾何學中，角是由兩條有公共端點的射線組成的幾何對象。這兩條射線叫做角的邊，它們的公共端點叫做角的頂點。一般的角會假設在歐幾里得平面上，但在非歐幾里得幾何
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,第2758號決議案
2851,1980年代
2852,楊森
2853,1859年
2854,通過海路
2855,社團部
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,中文搜尋引擎
2864,三席，但人口卻不到多少比例而[SEP]象徵。於是在1963年11月時，馬卡李奧總統進行了一連串憲法修正欲削減一部分土耳其人的政治特權，但卻遭到土裔人民的強烈反彈，並引起族群衝突，最後導致內閣裡的土裔閣員全部退出
2865,分發式政策
2866,馬可福音
2867,12歲
2868,比利時人
2869,1000米
2870,馬關條約
2871,民主黨在兩院以及各州州長都取得了多數，1934年的選舉更進一步鞏固了多數派地位。1933年的一連串計畫被歷史學家稱為第一波新政，第一波新政基本上代表了當時大眾的普遍輿論；羅斯福
2872,大陸性季風氣侯
2873,214
2874,1席
2875,過渡時期憲法
2876,幽州
2877,段思平
2878,1957年
2879,不知道散彈槍可以發射小顆粒的霰彈，一戰中被鹿彈擊中的人實際都變成蜂窩
2880,
2881,社會學
2882,雌雄同體
2883,博物學者華萊士有關物種形成
2884,機，攔截機
2885,泰國
2886,2000年
2887,15年
2888,英國[UNK]級驅逐艦
2889,臺灣外交困境
2890,26屆
2891,武漢大學
2892,心音
2893,1989年
2894,史達林
2895,臺北市的衛星城市
2896,美國
2897,中國鐵路總公司下屬公司
2898,航宇
2899,喜歡參與社交活動
2900,齊燮元
2901,襄樊之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,9月
2905,《農書》
2906,周恩來
2907,中世紀中期
2908,
2909,突厥語
2910,台南
2911,現代精神醫學
2912,待遇或歧視
2913,1987年
2914,發願
2915,
2916,直布羅陀海峽
2917,把普選局限於男性
2918,報導企業資金動向
2919,1923年
2920,鏡廳
2921,晉安帝左右侍從密謀以毒酒毒殺安帝
2922,1949年
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,
2928,磷礦石
2929,美國
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,農業生活
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組進入其他細胞，進行感染的分子機制
2938,發明
2939,種族
2940,金正日
2941,盧安達
2942,阿森納，簡稱阿森納，是一家設於倫敦霍洛威的英格蘭體育俱樂部
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,
2949,50個
2950,1830年開通的英國利物浦及曼徹斯特鐵路
2951,嚴寒
2952,1874年
2953,維吾爾語
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代時期
2957,阿姆利則慘案
2958,防空海報
2959,元太祖成吉思汗
2960,電動機
2961,宗教業務
2962,
2963,內需市場
2964,高商業價值
2965,翻版金日成
2966,啟德機場
2967,奧地利
2968,日本
2969,愛爾蘭語
2970,狄拉克是出了名的精確與沉默寡言
2971,空運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,特有
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,埃及
2984,2004年3月2日
2985,釣魚臺
2986,瓦特
2987,村民委員會
2988,議會大廈
2989,盟軍
2990,《韓國憲法》
2991,岳家軍
2992,宿衛軍
2993,日本花道
2994,1637年
2995,西晉
2996,西人黨
2997,民國25年4月
2998,墨西哥
2999,一次世界大戰時期
3000,大朝鮮國
3001,麥克勞林建築群
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,法西斯
3007,民國四十三年
3008,眾議院選舉
3009,魏源
3010,教宗保祿六世
3011,阿拉伯宗教
3012,兩個
3013,
3014,思想多元化、商業經濟發達與交通便利
3015,先發制人入侵薩克森和波西米亞
3016,艾瑪·史東
3017,1652年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,東南亞資本
3032,十年
3033,伊斯蘭教
3034,「兵部右侍郎兼都察院右都御史
3035,日本天皇打破了這種局面，也表明當時的中日關係相當友好
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1958年
3040,森林面積
3041,國民議會
3042,日本竹[UNK]魚
3043,
3044,生活部
3045,歐洲工業文明
3046,3766人
3047,冷戰格局
3048,300公厘
3049,蘇門達臘
3050,南宋洪邁
3051,淮安區
3052,土地
3053,靜谷
3054,2002年
3055,[UNK]
3056,西里爾字母
3057,南明
3058,中國共產黨紀律檢查機關
3059,第五大
3060,契約經濟
3061,水運
3062,張作霖
3063,保護蒙古人地位
3064,財經
3065,修正主義
3066,鑲藍旗世襲
3067,金正恩
3068,一旦與美國開戰
3069,納粹德國戰敗，根據波茨坦會議中英、美、法、蘇四國的協議，決定在德國戰敗後將其一分為四，分別由四個戰勝國
3070,唐朝至德二年
3071,哈利里德
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,瑞士
3077,馬克思主義的興起引致俄國成為歷史上第一個共產國家，藉由人民公社和集體利益性的方式管理人民，同時灌輸人民為國護國的愛國思想
3078,2部
3079,政府
3080,黑龍江
3081,高盧帝國
3082,昆明原機場昆明巫家壩國際機場停用。昆明長水國際機場是中國面向東南亞、南亞和連接歐亞的國家門戶樞紐機場。昆明長水國際機場
3083,秦漢時期
3084,居民委員會
3085,民國29年
3086,第二帝國時期
3087,1969年初
3088,通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,1970年代初期
3096,法西斯主義
3097,史都華的影迷太多，不執行任務的時候他也不敢前往倫敦
3098,馬加人
3099,1938年
3100,巴西
3101,儒家思想
3102,
3103,駱克道
3104,71.7公里
3105,西羅馬帝國
3106,自律性
3107,廣電總局
3108,合不勒汗死後
3109,艾森豪
3110,檢查站
3111,通惠河
3112,雲貴高原
3113,喀喇汗國
3114,1914年
3115,紅衫軍運動
3116,平定雲南地區
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,過多不同族裔分據各方的政局，仍然有動盪不穩定的隱憂
3123,直皖戰爭
3124,1970年代
3125,曲藝
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1978年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化
3134,
3135,李東陽
3136,1919年
3137,[UNK]糯
3138,橫越天空的角動量
3139,恆河
3140,第一座青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,
3148,美國哈佛大學
3149,美國
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,高架電纜
3155,巴拉馬利波
3156,嚴重的衝突竟然導致城東地區失火
3157,類型
3158,卡爾施塔特
3159,拉丁字母
3160,缺氧新陳代謝
3161,建國後
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,蓋爾人
3167,2006年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,帝國自由城市
3174,柏林圍牆
3175,男子商人合營技術學院
3176,商業上的活力
3177,忻城縣
3178,西柏林一側，在東側
3179,田春蔚
3180,冬季奧運會
3181,引號中的亞屬名
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,蘇聯
3188,麗貝卡·布蘭克
3189,田漢
3190,日本發動太平洋戰爭
3191,公元前14年
3192,同化政策
3193,莫敦梅
3194,北京
3195,1942年末
3196,文藝復興主義的一個分支[UNK][UNK]「威悉河文藝復興風格
3197,巴爾幹社會主義
3198,15年
3199,燕國
3200,俗世什一稅
3201,貨幣經濟影響
3202,后妃傳
3203,1949年
3204,匈牙利
3205,
3206,31
3207,近代小說
3208,新北市各轄區共設有一百座分館，新北市立圖書館
3209,
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,
3214,火力發電廠
3215,韋利奇科·迪米特羅夫·克林
3216,2017年
3217,伊斯蘭哈里發軍隊
3218,臺北港特定區位於台北港週邊八里、林口一帶約1138公頃土地，為新北市
3219,物理光學
3220,加勒比海
3221,1929年
3222,400人
3223,鱷魚
3224,2500米
3225,三分之二多數同意
3226,客車整備
3227,被日本人鎮壓
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山
3232,匈奴人
3233,鐵穆爾
3234,倭國
3235,1949年
3236,查士丁尼一世時期
3237,會長有全體學生普選之，由會長
3238,美國國家稅務局
3239,昆明原機場昆明巫家壩國際機場
3240,豐田汽車
3241,兩棲動物的無肺[UNK][UNK]身上看出，無肺[UNK][UNK]的房間隔退化
3242,國務院、中央軍委議事協調機構
3243,魚
3244,1964年
3245,馬爾吉特
3246,13世紀
3247,星系天文學
3248,傑羅姆萊特文教授
3249,漢族
3250,24位市民代表，東區選區7席
3251,小高加索山脈
3252,全國經濟委員會接收內政部
3253,軍事科研
3254,中國共產黨紀律檢查機關
3255,運糧困難，水軍遭遇風暴
3256,民主黨人也開始支持保守派的政策。這批被稱為雷根民主黨
3257,1636年
3258,性善論
3259,進入膠著對峙狀態
3260,開發獨裁體制
3261,公元第二世紀
3262,日本
3263,大蒙古國
3264,漢朝軍事壓力
3265,1891年
3266,時間
3267,鄧小平
3268,民國39年
3269,華萊士
3270,碳融合
3271,
3272,經濟大恐慌
3273,民國四年
3274,1927年
3275,1233年
3276,2013年
3277,馬爾堡兩人就此相持不下，不能達成一致，以致新教內部各自為政。作為牧師，親自帶領蘇黎世州與瑞士其他的天主教州作戰，1530年在卡佩爾戰爭
3278,星際爭霸戰
3279,天主教阿爾巴諾羅馬城郊教區主教
3280,維多利亞湖
3281,《天體運行論》納入《禁書目錄》
3282,馬英九
3283,台北曲藝團
3284,朱允[UNK]次子朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,毒品
3289,韓國網速每秒流量為14百萬位元／秒，是全球平均網速的約7倍，而美國50個州中網速最快的德拉瓦州
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,王世弟
3296,克拉斯諾亞爾斯克州
3297,物權法
3298,馬林諾夫斯基
3299,
3300,劉秉忠
3301,劉駿
3302,消極的制度治理臺灣
3303,蔣中正
3304,參考一籃子貨幣
3305,1971年
3306,1282年
3307,爭取速度上的優勢
3308,
3309,塔雷什山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,汽車以外的交通而供用的道路
3314,奈及利亞
3315,1955年
3316,8
3317,東方帝國的皇帝，管轄一個幅員不大的拉丁帝國
3318,路易·菲利普國王
3319,中華民國政府
3320,1912年
3321,1965年
3322,碳
3323,中國通俗文化
3324,9世紀
3325,芬雅克
3326,蒙疆聯合自治政府
3327,獅子
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,黑矮星
3332,獅子派
3333,乾隆皇帝
3334,功利主義當作倫理學的基底，源自於傑姆斯與邊沁的交情，事實上彌爾自己也與邊沁常有接觸，邊沁死後還負責整理他的著作
3335,1998年
3336,西班牙
3337,在瑞士留學
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟，就算最徹底法西斯的納粹德國也未全面壟斷國家經濟；共產主義下的獨裁政權在衰弱
3340,地中海
3341,1908年
3342,四年
3343,
3344,君士坦丁八世
3345,就地掩埋稻草，除不會製造空氣汙染
3346,1949年
3347,岳飛
3348,劉牢之
3349,三
3350,卓袱
3351,五分之四
3352,洋人
3353,民族主義復活
3354,德國
3355,拉丁字母式的「漢語拼音
3356,集安
3357,1970年
3358,與氫結成有毒化合物硫化氫後有一股臭味
3359,李·亞科卡
3360,五年
3361,可可鹼
3362,特瓦族
3363,髒層
3364,常壓下在絕對零度
3365,遺傳物質
3366,破壞歐陸均勢
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,約翰•貝茨•克拉克獎
3371,克勞德夏農
3372,印度國民軍
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,2010年臺北國際花卉博覽會
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,《漢書》
3385,幽默
3386,普洱市毗鄰，西南與緬甸
3387,738年
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,股份制
3393,英國
3394,田漢
3395,模特兒
3396,1284年
3397,民國27年
3398,天城體
3399,314.23萬人
3400,[UNK]
3401,聯盟合作」
3402,路易十四
3403,喬治•赫伯特•沃克•布希
3404,1935年
3405,繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,萊布尼茨
3409,性犯罪
3410,結構性下沉而出現的槽地質構造，隨著印度河及恆河的沖積
3411,孫叔敖造田興水
3412,第二代戰鬥機的發展路線延續第一代
3413,黃大仙區
3414,忽必烈
3415,1930年代
3416,巴西爾二世
3417,元十七年
3418,工藝上的難度
3419,德川家康
3420,高速線哈大客運專線
3421,黑土地
3422,佛教
3423,恰克圖條約
3424,熱帶雨林氣候
3425,建立「1月6日獨裁」
3426,城堡
3427,淡水縣
3428,協助自殺
3429,東漢
3430,美國[UNK]電視台
3431,1985年
3432,3268年
3433,1991年
3434,11世紀
3435,郭松齡
3436,1935年
3437,歐」型恆星，半徑約為太陽的8倍，發光度
3438,政治
3439,鳩山一郎
3440,2014年
3441,抽鄉
3442,股份制
3443,2010年
3444,飛機與潛艇性能提升，以及導彈
3445,1976年
3446,稻米有稻米文明
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,袁世凱
3452,
3453,雨果
3454,鄧小平
3455,擇偶條件變得非常高
3456,維爾紐斯
3457,民國17年1月
3458,膾炙人口的西部片
3459,雜交帶
3460,1990年代後期或以前，香港人口是男多女少，約2000年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1954年
3465,12架
3466,廣西廣府人
3467,1897年
3468,總理
3469,1920年
3470,元弘之亂
3471,境內玻里尼西亞鼠泛濫成災
3472,倭王權
3473,交通基建
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,持球手反手擊球，控制的範圍大，便於偽裝放小球，但穩定性較雙反差。雙手反拍是利用另一隻手輔助持拍手反手擊球
3478,大爆炸理論
3479,新南威爾斯學校
3480,良好行為
3481,造田興水
3482,中華人民共和國
3483,朱棣
3484,49
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線類
3490,機場快線
3491,西撤
3492,最早的著作。隋朝時又興博物學
3493,德國
3494,威廉瓊斯
3495,威廉瓊斯
3496,公元前一世紀
3497,1974年
3498,馬祖列島
3499,交通部觀光局
3500,
3501,白犬列島
3502,燈塔
3503,緊急運輸
3504,兩小時
3505,馬祖列島
3506,陳春梅
3507,連江縣政府
3508,元宵節
3509,元宵節
3510,每年農曆九月初九重陽節
3511,馬住
3512,水煮油炸
3513,軍事重地一一捷徑
3514,觀光
3515,軍港，焙乾香的物資
3516,沙灘
3517,235歲
3518,網球
3519,體育運動
3520,
3521,主裁判
3522,主裁判
3523,
3524,
3525,國家
3526,發球上網
3527,半西方式握拍
3528,大陸式握法
3529,西方式握拍
3530,14世紀
3531,黃色網球
3532,消除是將球拍從上往下切削，使球產生下旋
3533,隨球上網
3534,生育禮堂成員的典禮
3535,草地
3536,一局比賽結束之後
3537,1-5盤
3538,得到了三分時，一般較平局
3539,一次
3540,四年
3541,四年
3542,3萬名
3543,新北市
3544,新北市
3545,臺灣鐵路管理局
3546,簡用環狀線，都與該站共構
3547,市政府交通局
3548,
3549,淡水河
3550,新北市
3551,42.00[UNK]
3552,棟樑國際海洋音樂祭
3553,新北市政府文化局
3554,2007年10月1日
3555,
3556,
3557,新北市
3558,120公里
3559,新北市
3560,瑞典博物學家卡爾玲奈
3561,耶穌傳道，也成爲了電影
3562,
3563,雅各書的作者在書信體
3564,作者身份
3565,約翰
3566,曾約翰
3567,聖經百科
3568,約翰
3569,蘇瑪麗婭
3570,索馬里蘭
3571,聯邦制
3572,說瑪利亞
3573,出資
3574,2001年3月
3575,城市的地價相對較高
3576,今天
3577,大規模永久性防禦設施
3578,城市規劃
3579,修建性詳細規劃
3580,空間規劃
3581,合併建制屬地
3582,美國郵政高得多
3583,安東尼奧王牌特工第機場爲關島門戶。官道與美國本土間未有直飛航班，直飛智能到夏威夷檀香山
3584,直飛航班，直飛智能到夏威夷檀香山。另外關島也有每日航班來往附近，北馬裏亞納羣島，菲律賓馬尼拉汗，主要遊客來源地
3585,美國海軍醫院
3586,974年
3587,死亡
3588,關島
3589,
3590,
3591,丘陵
3592,氣候相當溫暖，且各季節溫度
3593,熱帶海洋性氣候
3594,混凝土結構
3595,哈爾斯山脈
3596,一次
3597,奧斯納布魯克的前班長
3598,速食米
3599,速食米
3600,太陽
3601,太陽
3602,二疊紀
3603,加敦半島的七克蘇魯伯撞擊事件
3604,盤古大陸
3605,晚期
3606,白[UNK]紀
3607,費力組織
3608,非營利組織
3609,非營利組織
3610,會員大會
3611,展場模特兒
3612,展場模特兒
3613,少女模特兒
3614,智勇的武裝軍隊
3615,部落爲基礎設備單位
3616,政治家
3617,政治家
3618,
3619,
3620,1961年8月12日晚上開始，13日
3621,1961年10月
3622,年輕人
3623,開放時期
3624,安靜的氣氛
3625,1971年4月10日
3626,1971年4月10日
3627,44年
3628,1989年
3629,第一條
3630,德國
3631,1974年
3632,1950年代
3633,德國統一社會黨
3634,經濟體
3635,500席
3636,布拉格之春
3637,十佳心理折磨
3638,移民
3639,1950年
3640,蘇聯相似，與實行市場經濟或混合經濟的多數西方國家
3641,統一社會黨
3642,500元
3643,1985年
3644,劇院，40個教授
3645,劇院
3646,劇院
3647,1857年
3648,
3649,人文學科
3650,天主教會和部分詛咒，拒絕與東德政權合作，並不認同馬克思主義學說，主教
3651,1945年
3652,馬克思主義
3653,蘇聯
3654,聯邦德國基本法
3655,金大中
3656,釜山
3657,釜山
3658,礦物
3659,大韓航空成立於1962年，是韓國
3660,第二
3661,
3662,韓國
3663,美國
3664,美國
3665,2007年5月
3666,韓國科學技術研究院
3667,韓國
3668,韓國總統
3669,朝鮮半島和解與合
3670,儒教
3671,甲午戰爭
3672,韓國文化有韓國
3673,韓國戰爭後，韓半島的南北對峙
3674,風水
3675,三國時期
3676,民間口頭傳說
3677,日本無條件投降
3678,韓國電影
3679,韓國實現民主化
3680,1997年
3681,2000年
3682,豬肉
3683,狗
3684,韓國
3685,乳全身益生菌
3686,韓國
3687,
3688,韓國燒酒
3689,2790060
3690,2790060
3691,多倫多
3692,4月中旬
3693,27:3
3694,133公分
3695,多倫多皮爾遜國際機場
3696,多倫多皮爾遜國際機場
3697,速龍隊及楓葉隊
3698,楓葉隊
3699,多倫多證券交易所
3700,多倫多
3701,多倫多
3702,從前1500年
3703,要塞
3704,1787年
3705,1793年
3706,1793年
3707,1834年3月6日
3708,鐵路
3709,19世紀
3710,81
3711,1107萬平方公里
3712,明代
3713,晚清
3714,康熙年間至乾隆年間
3715,副都統
3716,康熙年間至乾隆年間
3717,理藩院
3718,撒韋凡部
3719,西藏
3720,住宅與達木的大蒙古八旗美琪攝一族領
3721,高句麗
3722,精英政治制度
3723,山上王
3724,麗軍
3725,司馬懿
3726,突厥
3727,突厥
3728,李世民
3729,高句麗
3730,恭喜福裕城
3731,
3732,渤海國
3733,渤海國
3734,新羅
3735,體積
3736,中醫
3737,
3738,政府機構
3739,定力日程或開支優質，然後考慮他們的影響，來選擇要採取的行動。政策可以在政治管理，財經
3740,負面情況
3741,紫色絲病非常接近民居
3742,比爾蓋茨
3743,比爾蓋茨
3744,每週功課
3745,研究型大學商陸
3746,瑪格麗特
3747,224名
3748,物理學
3749,總統科技顧問委員會
3750,47位
3751,伊拉克部長理事會
3752,路易斯委員會
3753,多元性
3754,1949年
3755,社會科學院
3756,魯本斯
3757,美術博物館
3758,65萬
3759,法蘭西人
3760,19世紀
3761,第二次世界大戰
3762,旅遊業
3763,第二大
3764,萊茵河航運中央委員會
3765,
3766,凱爾特人
3767,凱爾特人
3768,神聖羅馬帝國憲法
3769,路德會手中招給羅馬天主教
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,高亭，四教
3774,歐洲文藝復興
3775,音樂家
3776,1650年
3777,後現代主義
3778,政治哲學
3779,城市漢國家
3780,柏拉圖
3781,基督教
3782,馬基維利
3783,蘇聯時期
3784,電力
3785,四川省
3786,成都平原
3787,峨眉山
3788,宋朝時改設嘉定府。元朝時改嘉定府路。明朝
3789,嘉定府
3790,中世紀
3791,哈康五世
3792,
3793,黑死病
3794,挪威
3795,1814年
3796,工業化進程
3797,新城區
3798,1854年
3799,火車站
3800,商朝時期
3801,商朝時期
3802,郡縣制
3803,
3804,布爾什維克民兵在共和國革命軍事委員會主席，托洛斯基喊紅軍總司令，約阿基姆，我採集師
3805,9月6日
3806,漢軍級指揮官
3807,扣留家屬爲人質
3808,蘇聯漢芬蘭
3809,莫斯科和平協定
3810,蘇聯漢芬蘭
3811,德意志國防軍
3812,蘇聯政府
3813,納粹
3814,德意志國防軍
3815,候補中央委員
3816,三個月
3817,解放軍
3818,小金門國軍駐軍號及廈門市教黃厝村塔頭社
3819,美國第七艦隊
3820,蔡英文
3821,蔡英文
3822,1912年
3823,國共內戰時期
3824,國共內戰時期
3825,國民黨型瘦身中山去世後，共產黨員在國民黨
3826,汪精衛
